image_id,symmetry
ISIC_0002885,0.8585997781129779
ISIC_0002948,0.8291289396719966
ISIC_0002975,0.8949502721350097
ISIC_0002976,0.7839522179571594
ISIC_0003005,0.6504752494464265
ISIC_0003051,0.8782711252202606
ISIC_0003056,0.8380449390619382
ISIC_0003174,0.8585585565081089
ISIC_0003308,0.567833636894878
ISIC_0003346,0.6381943311618048
ISIC_0003728,0.8648142894069415
ISIC_0004110,0.6613596799877222
ISIC_0004115,0.4216904761063708
ISIC_0004166,0.8338913938484316
ISIC_0004168,0.8362382623921161
ISIC_0004309,0.8557661112781807
ISIC_0004346,0.8612776075048274
ISIC_0004715,0.90429279364117
ISIC_0004985,0.6929904082097067
ISIC_0005000,0.9101143372196127
ISIC_0005187,0.732827750779464
ISIC_0005548,0.6155598678400078
ISIC_0005555,0.8091104530938672
ISIC_0005620,0.7975368992916201
ISIC_0005639,0.7884704200591457
ISIC_0005666,0.6436996306805232
ISIC_0005787,0.7829365874788935
ISIC_0006021,0.5403082028184498
ISIC_0006114,0.7527104020887274
ISIC_0006193,0.8950910548773382
ISIC_0006326,0.7306051711237732
ISIC_0006350,0.718580809943844
ISIC_0006612,0.8908056681871623
ISIC_0006711,0.7095148954078805
ISIC_0006776,0.8960183781271778
ISIC_0006795,0.8038322902429937
ISIC_0006800,0.8740002810250784
ISIC_0006940,0.9048115753127539
ISIC_0006982,0.6794807672834622
ISIC_0007038,0.8263392614389409
ISIC_0007087,0.6051823526797062
ISIC_0007322,0.7164021793154598
ISIC_0007475,0.9090083668943321
ISIC_0007557,0.6871440705431446
ISIC_0007693,0.5738153175905402
ISIC_0007760,0.847666775227206
ISIC_0008029,0.7123627017079937
ISIC_0008116,0.6703733844383821
ISIC_0008145,0.5692951920728369
ISIC_0008207,0.6124434630056419
ISIC_0008236,0.7516361099573998
ISIC_0008256,0.5694137356591153
ISIC_0008280,0.8873107149727629
ISIC_0008294,0.5718929811019025
ISIC_0008347,0.7975689602062115
ISIC_0008396,0.8869192732550055
ISIC_0008403,0.8929770718231693
ISIC_0008406,0.6182574475379321
ISIC_0008507,0.7282430526970142
ISIC_0008528,0.6398449894744815
ISIC_0008541,0.8412537826373232
ISIC_0008552,0.7819151887189479
ISIC_0008600,0.7087279248337703
ISIC_0008626,0.6938476252150643
ISIC_0008659,0.8232755189143319
ISIC_0008785,0.7905890285421538
ISIC_0008807,0.8504257920539033
ISIC_0008879,0.8874813073025762
ISIC_0008992,0.7728525171384244
ISIC_0008993,0.7803907532468588
